fold,feature,target,n_test,n_train,target_n,total_band,target_band,shrink_weight,changed,target_probability,delta_full_log,delta_event_log,delta_dest_log,delta_binary_brier,delta_multiclass_brier
2,"[3, 4, 2, 1]",2,1,1,0,1-4,0-0,0.047619047619047616,1,0.10501312225450157,-0.048790164169431716,-0.04879016416943194,0.0,0.013986932362185622,0.023012129254812663
2,"[3, 4, 2, 2]",1,4,8,8,5-19,5-19,0.2857142857142857,0,0.8730842911877394,0.05990491378118748,0.05990491378118748,0.0,-0.015463293257585761,-0.023239900864654228
2,"[3, 8, 2, 1]",0,1,2,0,1-4,0-0,0.09090909090909091,1,0.1527093596059113,-0.09531017980432499,0.035295976285322495,-0.13060615608964743,-0.013924433581767912,0.032403853848022135
2,"[3, 8, 2, 2]",1,1,10,2,5-19,1-4,0.3333333333333333,1,0.3080459770114942,-0.16158565831477656,-0.055825161112303956,-0.10576049720247249,0.023560629959474888,0.10077981886373233
2,"[3, 8, 2, 2]",3,3,10,4,5-19,1-4,0.3333333333333333,0,0.3221674876847291,0.1287373106598484,0.1287373106598484,0.0,-0.05427188235579611,-0.08509867046303277
3,"[0, 1, 1, 1]",0,9,59,56,50+,50+,0.7468354430379747,0,0.9598051307370229,-0.03221658992778122,-0.03221658992778122,0.0,0.0015387192878500056,0.0023935616952400567
3,"[0, 1, 1, 1]",1,1,59,2,50+,1-4,0.7468354430379747,1,0.02679679868234877,1.5222930409947866,1.522432928847068,-0.0001398878522818614,-0.06131155206058425,-0.10235559742733624
3,"[0, 1, 1, 1]",2,1,59,1,50+,1-4,0.7468354430379747,1,0.013397413059536642,1.5235528191776861,1.522432928847068,0.0011198903306186558,-0.06131155206058425,-0.08141197260192778
3,"[0, 1, 1, 2]",0,7,55,53,50+,50+,0.7333333333333333,0,0.970994737709664,-0.020625816146921255,-0.020625816146921255,0.0,0.000764397013313362,0.0011426175916869358
3,"[0, 1, 2, 1]",0,11,51,50,50+,50+,0.7183098591549296,0,0.983445145467955,-0.00788500351192059,-0.00788500351192059,0.0,0.00019715498135934687,0.00040259954325706435
3,"[0, 1, 2, 2]",0,334,1205,1199,50+,50+,0.9836734693877551,0,0.9949588614924284,0.0037545261010708117,0.0037545261010708117,0.0,-5.149514976530619e-05,-8.009355775511818e-05
3,"[0, 1, 2, 2]",3,1,1205,0,50+,0-0,0.9836734693877551,1,4.24034010241439e-08,-4.114963849424836,-0.553674477425842,-3.5612893719989938,0.007405695012611679,0.007382206214445297
3,"[0, 2, 1, 1]",0,7,29,27,20-49,20-49,0.5918367346938775,0,0.944950602050565,-0.02112909211762893,-0.02112909211762893,0.0,0.0018144478317103703,0.003439035243832885
3,"[0, 2, 1, 1]",1,1,29,0,20-49,0-0,0.5918367346938775,1,0.00805819382902188,-0.8960880245566352,0.4565746722112549,-1.3526626967678905,-0.03854229811492815,-0.013548948598641974
3,"[0, 2, 1, 1]",2,3,29,2,20-49,1-4,0.5918367346938775,1,0.04599062541311367,1.2886457074655389,0.4565746722112549,0.8320710352542842,-0.03854229811492815,-0.10354489700477609
3,"[0, 2, 1, 2]",0,5,23,22,20-49,20-49,0.5348837209302325,0,0.9605251046622717,-0.0047816263388783045,-0.0047816263388783045,0.0,0.0003422789790397116,0.0008741096902971286
3,"[0, 2, 2, 1]",0,10,39,38,20-49,20-49,0.6610169491525424,0,0.9712301610250454,0.00630172996147178,0.00630172996147178,0.0,-0.00038828474824007724,-0.00044788016393256945
3,"[0, 2, 2, 2]",0,83,319,309,50+,50+,0.9410029498525073,0,0.9684441873170433,0.0034291079399509997,0.0034291079399509997,0.0,-0.00022021906880303793,-0.0002470999420305265
3,"[0, 3, 1, 1]",0,3,22,19,20-49,5-19,0.5238095238095238,0,0.906670904721587,-0.05089345552019429,-0.05089345552019429,0.0,0.006595138738489209,0.010186736353619375
3,"[0, 3, 1, 1]",2,1,22,1,20-49,1-4,0.5238095238095238,1,0.027473284783226304,1.2727865170905774,0.707684004389046,0.5651025127015319,-0.08808085164900215,-0.12404802751077448
3,"[0, 3, 1, 2]",0,7,26,26,20-49,20-49,0.5652173913043478,0,0.9800038695284055,0.02688351969871252,0.02688351969871252,0.0,-0.0017153360531608581,-0.0028014840683985055
3,"[0, 3, 2, 1]",0,5,8,7,5-19,5-19,0.2857142857142857,0,0.931434928510952,-0.023946669525942786,-0.023946669525942786,0.0,0.002585987741300389,0.003598045704839899
3,"[0, 3, 2, 1]",1,1,8,0,5-19,0-0,0.2857142857142857,1,0.02548810297348309,-0.33647223662121295,0.3993353417477974,-0.7358075783690103,-0.04256195506746108,-0.021159414725135273
3,"[0, 3, 2, 2]",0,98,342,328,50+,50+,0.9447513812154696,0,0.9587850220947698,0.00499388047022533,0.00499388047022533,0.0,-0.00041650688326927117,-0.000503767886290714
3,"[0, 3, 2, 2]",1,6,342,12,50+,5-19,0.9447513812154696,1,0.03512062674933018,-0.01589541531243821,-0.10964616967043828,0.09375075435799995,0.009135737475605032,0.010173911299675709
3,"[0, 4, 1, 1]",1,1,11,8,5-19,5-19,0.3548387096774194,0,0.6497022662040013,0.06792196943803597,0.06792196943803597,0.0,-0.0317102282642745,-0.07409594241006687
3,"[0, 4, 1, 2]",1,2,4,1,1-4,1-4,0.16666666666666666,0,0.547532093846835,-0.10317115764897805,-0.10317115764897805,0.0,0.050308475531742475,0.07447832555469913
3,"[0, 4, 2, 1]",0,1,3,1,1-4,1-4,0.13043478260869565,1,0.33203995611755877,0.0005844576191085249,-0.019990722625798263,0.020575180244906816,0.009503078471054027,0.00838116969907976
3,"[0, 4, 2, 2]",0,6,62,27,50+,20-49,0.7560975609756098,1,0.41020632915492505,0.21198942114831243,0.10692540964677444,0.10506401150153785,-0.05187310864317074,-0.1532712179001795
3,"[0, 4, 2, 2]",1,7,62,34,50+,20-49,0.7560975609756098,0,0.5626923201502931,-0.07585925838729407,-0.07585925838729407,0.0,0.03681927628864681,0.0921419262711029
3,"[0, 4, 2, 2]",3,2,62,0,50+,0-0,0.7560975609756098,1,0.00040488452693291873,-1.410986973710262,0.10692540964677444,-1.5179123833570367,-0.05187310864317074,0.005959825406269603
3,"[0, 5, 1, 1]",2,1,2,2,1-4,1-4,0.09090909090909091,0,0.9140602986756833,0.00944645042396268,0.00944645042396268,0.0,-0.00155098277537968,-0.0029896225483182926
3,"[0, 5, 2, 1]",2,1,2,1,1-4,1-4,0.09090909090909091,0,0.8686057532211379,-0.04156074751173937,-0.04156074751173937,0.0,0.008327833047492085,0.0164769248902571
3,"[0, 5, 2, 2]",2,1,4,4,1-4,1-4,0.16666666666666666,0,0.9212219404527097,0.017250893768104014,0.017250893768104014,0.0,-0.0027306323730560246,-0.005263475676999531
3,"[0, 6, 1, 1]",2,1,3,2,1-4,1-4,0.13043478260869565,0,0.8444543103245314,-0.031091928246210432,-0.031091928246210432,0.0,0.0075850404542198505,0.0148370905889466
3,"[0, 7, 1, 1]",2,1,2,2,1-4,1-4,0.09090909090909091,0,0.9945026977501782,0.0005529217961331304,0.0005529217961331304,0.0,-6.346269725438236e-06,-1.041171274571189e-05
3,"[0, 8, 2, 1]",0,1,1,0,1-4,0-0,0.047619047619047616,1,0.23242630385487525,-0.04879016416943194,0.014824820300568753,-0.06361498447000091,-0.005299758605699603,0.014866050420616173
3,"[0, 8, 2, 2]",0,2,4,4,1-4,1-4,0.16666666666666666,1,0.3700396825396825,0.4162468837114528,0.05095295266669811,0.3652939310447545,-0.01741810907604921,-0.23891335512257028
3,"[1, 1, 2, 2]",0,1,4,4,1-4,1-4,0.16666666666666666,0,0.9933766859344892,0.0013343848647055902,0.0013343848647055902,0.0,-1.9302047252571816e-05,-2.9887864241667767e-05
3,"[1, 3, 1, 1]",0,1,3,2,1-4,1-4,0.13043478260869565,0,0.8723858840369212,-0.03476061538369894,-0.03476061538369894,0.0,0.0069235938994992655,0.013309892374123462
3,"[1, 3, 1, 2]",0,4,4,4,1-4,1-4,0.16666666666666666,0,0.9193698055353828,0.01769597237272655,0.01769597237272655,0.0,-0.002860540434136866,-0.00493563198404307
3,"[1, 3, 2, 1]",0,1,1,1,1-4,1-4,0.047619047619047616,0,0.9078512063261518,0.005088026516825245,0.005088026516825245,0.0,-0.0008703685179934067,-0.0015017507335492765
3,"[1, 3, 2, 1]",2,1,1,0,1-4,0-0,0.047619047619047616,1,0.002420721374969741,-0.04879016416943127,-0.04879016416943216,0.0,0.008344510849391473,0.007955200771332382
3,"[1, 3, 2, 2]",0,15,57,51,50+,50+,0.7402597402597403,0,0.8969464328941452,-0.006996326762635757,-0.006996326762635757,0.0,0.0012582689997020571,0.002141665415914547
3,"[1, 3, 2, 2]",1,1,57,5,50+,5-19,0.7402597402597403,1,0.08606764815915144,0.056244367226083725,0.06305416472685899,-0.0068097975007754274,-0.011336398496926137,-0.019867407573550766
3,"[1, 4, 1, 1]",0,1,162,6,50+,5-19,0.8901098901098901,1,0.04203192863934513,-0.6742542136454479,-0.036500018203345475,-0.6377541954421023,0.009387910790139231,0.08952053729329568
3,"[1, 4, 1, 1]",1,28,162,138,50+,50+,0.8901098901098901,0,0.8511688025938715,0.006521337340820277,0.006521337340820277,0.0,-0.0016774871891417006,-0.0024621046433764143
3,"[1, 4, 1, 1]",2,5,162,15,50+,5-19,0.8901098901098901,1,0.08932328270360756,0.3516405659849764,-0.036500018203345475,0.38814058418832176,0.009387910790139231,-0.04435952686565292
3,"[1, 4, 1, 2]",0,1,50,1,50+,1-4,0.7142857142857143,1,0.037854443033725906,-0.7789353905199818,-0.28976054091262693,-0.489174849607355,0.06718226484742051,0.1526983992682427
3,"[1, 4, 1, 2]",1,11,50,45,50+,20-49,0.7142857142857143,0,0.8844674581726374,0.04489659222376734,0.04489659222376734,0.0,-0.010480444289392403,-0.014236525037199663
3,"[1, 4, 1, 2]",2,2,50,4,50+,1-4,0.7142857142857143,1,0.07509767788652251,0.17816802552685296,-0.28976054091262693,0.46792856643947994,0.06718226484742051,0.038914573532225605
3,"[1, 4, 1, 2]",3,1,50,0,50+,0-0,0.7142857142857143,1,0.002580420907114134,-1.252762968495368,-0.28976054091262693,-0.9630024275827411,0.06718226484742051,0.0763282886351837
3,"[1, 4, 2, 1]",1,15,40,38,20-49,20-49,0.6666666666666666,0,0.9152120345347436,0.07906664067496579,0.07906664067496579,0.0,-0.016639213422746185,-0.023763046832644772
3,"[1, 4, 2, 1]",2,1,40,2,20-49,1-4,0.6666666666666666,1,0.05428062420094293,-0.1464542779297493,-0.599159162570742,0.45270488464099307,0.12251264843827903,0.13251131183215215
3,"[1, 4, 2, 2]",0,7,298,37,50+,20-49,0.9371069182389937,1,0.1215402862023925,0.38756203268692246,0.11530991648686806,0.2722521162000544,-0.03155250401789356,-0.10365828856230386
3,"[1, 4, 2, 2]",1,53,298,246,50+,50+,0.9371069182389937,0,0.8267695662644171,-0.022563111422497478,-0.022563111422497478,0.0,0.006180570661734521,0.012174257286027695
3,"[1, 4, 2, 2]",2,3,298,13,50+,5-19,0.9371069182389937,1,0.04483282217627854,-0.33768110344301716,0.11530991648686806,-0.45299101992988544,-0.03155250401789356,0.010459283459500313
3,"[1, 4, 2, 2]",3,1,298,2,50+,1-4,0.9371069182389937,1,0.006857325356911917,-0.27539802036686645,0.11530991648686806,-0.3907079368537345,-0.03155250401789356,-0.021210521757625056
3,"[1, 5, 1, 1]",1,2,20,5,20-49,5-19,0.5,1,0.2099141431720617,0.21191075883430988,0.20685582334281838,0.005054935491491384,-0.06368886963522546,-0.12863907137668096
3,"[1, 5, 1, 1]",2,5,20,15,20-49,5-19,0.5,0,0.7893607147000812,-0.04866067061155549,-0.04866067061155549,0.0,0.015032559764937035,0.030254071679357862
3,"[1, 5, 2, 1]",2,1,11,10,5-19,5-19,0.3548387096774194,0,0.8572396318710724,0.03383343005409695,0.03383343005409695,0.0,-0.008955826038416655,-0.017683841030533
3,"[1, 5, 2, 2]",2,6,12,9,5-19,5-19,0.375,0,0.7992008933751015,-0.03627172140677387,-0.03627172140677387,0.0,0.01098393247463381,0.02209872787922767
3,"[1, 6, 2, 2]",2,1,9,8,5-19,5-19,0.3103448275862069,0,0.8889807694074625,-4.650862348234974e-05,-4.650862348234974e-05,0.0,9.178744519626816e-06,0.0010779567671518088
3,"[1, 7, 1, 2]",2,1,0,0,0-0,0-0,0.0,0,0.9539529675251959,-1.1796119636642288e-16,-1.1796119636642288e-16,0.0,0.0,1.0408340855860843e-17
3,"[1, 7, 2, 1]",2,1,0,0,0-0,0-0,0.0,0,0.9539529675251959,-1.1796119636642288e-16,-1.1796119636642288e-16,0.0,0.0,1.0408340855860843e-17
3,"[1, 8, 1, 1]",3,1,3,1,1-4,1-4,0.13043478260869565,0,0.27057453416149074,0.03541162115350893,0.03541162115350893,0.0,-0.013821979901069592,-0.03394113815776789
3,"[1, 8, 2, 1]",3,1,3,2,1-4,1-4,0.13043478260869565,0,0.31405279503105593,0.18442512745147654,0.18442512745147654,0.0,-0.07535992211008935,-0.10550473524121362
3,"[1, 8, 2, 2]",1,2,13,10,5-19,5-19,0.3939393939393939,1,0.6160714285714286,0.17625305095757388,0.05564160393928272,0.12061144701829113,-0.02029415227911073,-0.11716757308122974
3,"[1, 8, 2, 2]",3,1,13,2,5-19,1-4,0.3939393939393939,0,0.2188852813852814,-0.176588218085854,-0.176588218085854,0.0,0.06425671352175533,0.1664904355767789
3,"[2, 2, 1, 2]",0,2,0,0,0-0,0-0,0.0,0,0.8778966131907306,-1.3877787807814457e-16,-1.3877787807814457e-16,0.0,0.0,2.7755575615628914e-17
3,"[2, 2, 2, 2]",0,2,8,7,5-19,5-19,0.2857142857142857,0,0.8770690094219505,-0.0009431567427484466,-0.0009431567427484466,0.0,0.00020279137420646173,0.0013193396725954057
3,"[2, 2, 2, 2]",2,1,8,1,5-19,1-4,0.2857142857142857,1,0.11068833127656656,0.05310419454064608,0.006755026985130641,0.046349167555515186,-0.001452416163354009,-0.01178520284371154
3,"[2, 3, 1, 2]",1,1,1,0,1-4,0-0,0.047619047619047616,1,0.052126200274348417,-0.04879016416943216,-0.04879016416943216,0.0,0.01014034006717457,0.014701095069298287
3,"[2, 3, 2, 2]",0,3,13,10,5-19,5-19,0.3939393939393939,0,0.8359432063135768,-0.050572614506150165,-0.050572614506150165,0.0,0.01234766002186105,0.019164571168931176
3,"[2, 4, 1, 1]",1,11,47,32,20-49,20-49,0.7014925373134329,0,0.6700209488564409,0.03872527384697705,0.03872527384697705,0.0,-0.017444183697728197,-0.015414643537920797
3,"[2, 4, 1, 1]",2,6,47,14,20-49,5-19,0.7014925373134329,1,0.2941064872164005,0.030552313748362758,-0.07429865034152439,0.10485096408988727,0.033457356676999506,0.017787386753889134
3,"[2, 4, 1, 2]",1,3,12,7,5-19,5-19,0.375,0,0.6216063616681733,-0.03627667165417031,-0.03627667165417031,0.0,0.016851387638665588,0.0285172607001056
3,"[2, 4, 1, 2]",2,1,12,4,5-19,1-4,0.375,1,0.30328545760933856,0.06128487690132167,0.06260720361304672,-0.0013223267117249415,-0.02907624636314221,-0.05346782417049578
3,"[2, 4, 2, 1]",1,3,6,3,5-19,1-4,0.23076923076923078,0,0.611207829745444,-0.05314665678149927,-0.05314665678149927,0.0,0.0248289937599159,0.054029810470288236
3,"[2, 4, 2, 2]",1,7,34,19,20-49,5-19,0.6296296296296297,0,0.5905815476552138,-0.0874759795651261,-0.0874759795651261,0.0,0.04129311122906826,0.0611935979255471
3,"[2, 4, 2, 2]",2,2,34,11,20-49,5-19,0.6296296296296297,1,0.3093543452499784,0.08109777883831648,0.14140992248516737,-0.06031214364685078,-0.06668415079865858,-0.09497889025225315
3,"[2, 5, 1, 1]",1,1,275,13,50+,5-19,0.9322033898305084,1,0.048330086328366446,-0.26299531912151286,-0.194859489804176,-0.06813582931733661,0.022379588131359207,0.04985538804674294
3,"[2, 5, 1, 1]",2,57,275,260,50+,50+,0.9322033898305084,0,0.9445875307896445,0.012701120233691139,0.012701120233691139,0.0,-0.0014633151534147997,-0.003064889268108411
3,"[2, 5, 1, 2]",2,7,38,33,20-49,20-49,0.6551724137931034,0,0.8905745100507785,-0.04618046524133497,-0.04618046524133497,0.0,0.007440080953223797,0.015118157237923518
3,"[2, 5, 2, 1]",0,1,59,0,50+,0-0,0.7468354430379747,1,0.0005652085454857421,-1.3737155789130302,0.00511880375567797,-1.3788343826687082,-0.0006444513078078806,0.003157243525828246
3,"[2, 5, 2, 1]",1,1,59,4,50+,1-4,0.7468354430379747,1,0.0665490565426342,0.056889776866739794,0.00511880375567797,0.05177097311106233,-0.0006444513078078806,-0.007538053290995883
3,"[2, 5, 2, 1]",2,7,59,55,50+,50+,0.7468354430379747,0,0.9323205263663944,-0.0003705686505156014,-0.0003705686505156014,0.0,4.665425391853998e-05,0.0005136186691885175
3,"[2, 5, 2, 2]",0,1,77,0,50+,0-0,0.7938144329896907,1,0.00046032448549869715,-1.5789787049493915,0.11762846128090176,-1.6966071662302933,-0.015607531734061264,-0.01042728225046452
3,"[2, 5, 2, 2]",1,1,77,6,50+,5-19,0.7938144329896907,1,0.07481830378214538,0.17401296681116918,0.11762846128090176,0.056384505530268164,-0.015607531734061264,-0.03787084166628496
3,"[2, 5, 2, 2]",2,18,77,71,50+,50+,0.7938144329896907,0,0.9242610472468572,-0.009052686215852701,-0.009052686215852701,0.0,0.0012025320667394057,0.002838283011996184
3,"[2, 6, 1, 1]",2,45,174,169,50+,50+,0.8969072164948454,0,0.9704191752991391,0.007606171943450715,0.007606171943450715,0.0,-0.0004890951363479192,-0.0006172279424527672
3,"[2, 6, 1, 2]",0,1,39,1,20-49,1-4,0.6610169491525424,1,0.022369213254260913,0.33577341800777916,-0.2257884900541507,0.5615619080619294,0.014434005001470629,0.0015314816027358624
3,"[2, 6, 1, 2]",2,10,39,38,20-49,20-49,0.6610169491525424,0,0.9705308475937794,0.007721241670590871,0.007721241670590871,0.0,-0.000495689382789923,-0.0006381444731422396
3,"[2, 6, 2, 1]",2,11,41,36,20-49,20-49,0.6721311475409836,0,0.9059232788202128,-0.06116732444882109,-0.06116732444882109,0.0,0.0074863091416084325,0.011379663223432944
3,"[2, 6, 2, 2]",0,1,132,2,50+,1-4,0.868421052631579,1,0.015261734092114433,-0.046563531353100984,-0.40652516121008064,0.35996162985697944,0.023915712774645437,0.024997486156109083
3,"[2, 6, 2, 2]",1,3,132,1,50+,1-4,0.868421052631579,1,0.009330958878217622,-0.8071425664583392,-0.40652516121008064,-0.4006174052482584,0.023915712774645437,0.04671125333267123
3,"[2, 6, 2, 2]",2,22,132,129,50+,50+,0.868421052631579,0,0.9754034211054802,0.012729204964755894,0.012729204964755894,0.0,-0.000759128633016643,-0.001132245267463492
3,"[2, 7, 1, 1]",1,1,486,2,50+,1-4,0.9604743083003953,1,0.004133402775011422,-0.10152543187485374,0.07269226990872824,-0.17421770178358195,-0.0008579767787033621,2.4333141420918025e-05
3,"[2, 7, 1, 1]",2,112,486,483,50+,50+,0.9604743083003953,0,0.9938449198150255,-0.000434129941784182,-0.000434129941784182,0.0,5.1262315343357626e-06,4.06128610324945e-06
3,"[2, 7, 1, 2]",2,21,76,76,50+,50+,0.7916666666666666,0,0.9988075981916967,0.004546857553282459,0.004546857553282459,0.0,-3.133695847668547e-05,-5.2607997176277924e-05
3,"[2, 7, 2, 1]",2,23,110,110,50+,50+,0.8461538461538461,0,0.999119457126176,0.00485904005882685,0.00485904005882685,0.0,-3.198342479648822e-05,-5.369327475202105e-05
3,"[2, 7, 2, 2]",2,50,206,204,50+,50+,0.911504424778761,0,0.990643935515057,-0.0036601365454049205,-0.0036601365454049205,0.0,5.477716209728097e-05,0.00011819575619712982
3,"[3, 2, 2, 2]",0,1,6,3,5-19,1-4,0.23076923076923078,0,0.7464447317388494,-0.09444381631067197,-0.09444381631067197,0.0,0.03202626551838973,0.048697049169610256
3,"[3, 3, 1, 2]",0,1,1,1,1-4,1-4,0.047619047619047616,0,0.9215421574818008,0.004265963853316998,0.004265963853316998,0.0,-0.0006309523878925806,-0.001105997209124977
3,"[3, 4, 1, 1]",2,1,7,2,5-19,1-4,0.25925925925925924,1,0.1634245913065594,0.30368004581954566,0.10148984661074456,0.20219019920880082,-0.03401422710393531,-0.11018952850079256
3,"[3, 4, 2, 2]",1,2,10,10,5-19,5-19,0.3333333333333333,0,0.8651032725466696,0.0811728312020446,0.0811728312020446,0.0,-0.0227464088470226,-0.03419054853488927
3,"[3, 6, 2, 2]",2,1,1,1,1-4,1-4,0.047619047619047616,0,0.9587907313900432,0.0021513355644668664,0.0021513355644668664,0.0,-0.00017406589148517512,-0.00025903955864509717
3,"[3, 7, 1, 1]",2,1,0,0,0-0,0-0,0.0,0,0.9931283721877227,-1.1188966420050406e-16,-1.1188966420050406e-16,0.0,0.0,1.5178830414797062e-18
3,"[3, 8, 2, 2]",0,2,8,0,5-19,0-0,0.2857142857142857,1,0.07540516206482593,-0.3364722366212125,-0.13261078301908075,-0.20386145360213215,0.06225698562738413,0.08147088367159583
3,"[3, 8, 2, 2]",1,1,8,2,5-19,1-4,0.2857142857142857,1,0.3584183673469388,-0.11421796949188723,-0.13261078301908075,0.01839281352719352,0.06225698562738413,0.10788144789728615
3,"[3, 8, 2, 2]",2,1,8,1,5-19,1-4,0.2857142857142857,1,0.1471338535414166,-0.05843246166166649,-0.13261078301908075,0.07417832135741431,0.06225698562738413,0.03885383685286825
3,"[3, 8, 2, 2]",3,2,8,5,5-19,5-19,0.2857142857142857,0,0.4190426170468187,0.21890010552731776,0.21890010552731776,0.0,-0.10250892073516071,-0.1436191523428098
4,"[0, 1, 1, 1]",0,20,50,45,50+,20-49,0.7142857142857143,0,0.9256786002687871,-0.06705168404819337,-0.06705168404819337,0.0,0.005421156877046825,0.00823376234159026
4,"[0, 1, 1, 2]",0,13,49,47,20-49,20-49,0.7101449275362319,0,0.9680797394031173,-0.022264315203453282,-0.022264315203453282,0.0,0.0009163894556129962,0.0013684940044620543
4,"[0, 1, 2, 1]",0,16,46,45,20-49,20-49,0.696969696969697,0,0.9817803336184106,-0.008211184025259962,-0.008211184025259962,0.0,0.00022944266209651938,0.0004722385797602613
4,"[0, 1, 2, 2]",0,300,1239,1233,50+,50+,0.9841143764892772,0,0.9950734726122439,0.005237801749964818,0.005237801749964818,0.0,-7.824290885758758e-05,-0.00011738621060784031
4,"[0, 1, 2, 2]",2,1,1239,1,50+,1-4,0.9841143764892772,1,0.0008401950897836659,-1.2354748596520109,-0.7203632874481531,-0.515111572203858,0.01031850043411986,0.014379528756566007
4,"[0, 2, 0, 2]",0,1,0,0,0-0,0-0,0.0,0,0.9672897196261683,0.0,0.0,0.0,0.0,-2.168404344971009e-19
4,"[0, 2, 1, 1]",0,14,25,20,20-49,20-49,0.5555555555555556,0,0.8743509865005192,-0.10101617579931646,-0.10101617579931646,0.0,0.014717712151258024,0.02423012954648969
4,"[0, 2, 1, 1]",2,1,25,4,20-49,1-4,0.5555555555555556,1,0.09565653310416443,1.837680727267034,1.3458029997651537,0.4918777275018801,-0.17115975410004003,-0.3225060039443972
4,"[0, 2, 1, 2]",0,6,22,21,20-49,20-49,0.5238095238095238,0,0.9606141522029373,-0.006925235433314532,-0.006925235433314532,0.0,0.0004812825645587088,0.0010290959476233147
4,"[0, 2, 2, 1]",0,10,39,38,20-49,20-49,0.6610169491525424,0,0.9719626168224299,0.0048192864359488385,0.0048192864359488385,0.0,-0.0002838675866887933,-0.0002965478581532987
4,"[0, 2, 2, 2]",0,76,322,316,50+,50+,0.9415204678362573,0,0.9805432584576707,0.013608706211300746,0.013608706211300746,0.0,-0.0006913976506896795,-0.0009688037316990055
4,"[0, 2, 2, 2]",1,2,322,5,50+,5-19,0.9415204678362573,1,0.015640714921546714,-0.10981888246665772,-0.5194957941459974,0.40967691167933995,0.025815680012315156,0.02916929440511007
4,"[0, 2, 2, 2]",2,1,322,1,50+,1-4,0.9415204678362573,1,0.003814456110197074,-1.3842851800350555,-0.5194957941459974,-0.8647893858890581,0.025815680012315156,0.04836376067965187
4,"[0, 2, 2, 2]",3,1,322,0,50+,0-0,0.9415204678362573,1,1.5705105855554488e-06,-2.8390784635086135,-0.5194957941459974,-2.3195826693626156,0.025815680012315156,0.0255888443721608
4,"[0, 3, 1, 1]",0,5,21,17,20-49,5-19,0.5121951219512195,0,0.8734910076373491,-0.07408027065998012,-0.07408027065998012,0.0,0.01248288194893976,0.018189318218536647
4,"[0, 3, 1, 2]",0,7,26,26,20-49,20-49,0.5652173913043478,0,0.9741985068072025,0.03503698308657387,0.03503698308657387,0.0,-0.0028559261486955246,-0.004724641368728739
4,"[0, 3, 2, 2]",0,96,348,330,50+,50+,0.9456521739130435,0,0.9478617698726394,0.007630573705460206,0.007630573705460206,0.0,-0.0008032481588598952,-0.0009702978798321231
4,"[0, 3, 2, 2]",1,2,348,16,50+,5-19,0.9456521739130435,1,0.04602729195120499,-0.018829459753398226,-0.12944302557147358,0.11061356581807537,0.013607160273287788,0.015189870454249021
4,"[0, 4, 1, 1]",1,1,10,8,5-19,5-19,0.3333333333333333,0,0.6685436567789509,0.10349054483208897,0.10349054483208897,0.0,-0.04789223136052265,-0.0932262557678202
4,"[0, 4, 1, 1]",2,1,10,1,5-19,1-4,0.3333333333333333,1,0.05910005027652086,0.42468304885939645,-0.18090483929328627,0.6055878881526826,0.08356411186052648,-0.002669862270250123
4,"[0, 4, 1, 2]",2,1,5,0,5-19,0-0,0.2,1,0.03092006033182504,-0.2231435513142097,0.0014167175006682964,-0.22456026881487823,-0.0006785701448464576,0.022705082592266557
4,"[0, 4, 2, 2]",0,5,65,28,50+,20-49,0.7647058823529411,1,0.40875994440008284,0.19236356128916632,0.1428198411450513,0.04954372014411497,-0.06979707476540603,-0.16019462226621217
4,"[0, 4, 2, 2]",1,7,65,34,50+,20-49,0.7647058823529411,0,0.5418389376866886,-0.10664236081737721,-0.10664236081737721,0.0,0.0521560201980695,0.10481883409672527
4,"[0, 5, 1, 1]",2,1,2,2,1-4,1-4,0.09090909090909091,0,0.9089835942425584,0.010063453747292575,0.010063453747292575,0.0,-0.0017396370845706825,-0.003260753072965446
4,"[0, 5, 2, 2]",2,3,2,2,1-4,1-4,0.09090909090909091,0,0.9089835942425584,0.010063453747292575,0.010063453747292575,0.0,-0.0017396370845706825,-0.003260753072965446
4,"[0, 6, 1, 1]",2,1,3,2,1-4,1-4,0.13043478260869565,0,0.8305688057529075,-0.029170943528453758,-0.029170943528453758,0.0,0.007726602547576938,0.015185074847085325
4,"[0, 6, 2, 1]",2,1,1,1,1-4,1-4,0.047619047619047616,0,0.8620515491579462,0.008033352944259442,0.008033352944259442,0.0,-0.0019505519466965562,-0.0034539042971172274
4,"[0, 6, 2, 2]",2,2,3,1,1-4,1-4,0.13043478260869565,0,0.7870905448833423,-0.08293842526146714,-0.08293842526146714,0.0,0.024350109041653054,0.046990978757691454
4,"[0, 8, 1, 1]",3,1,1,0,1-4,0-0,0.047619047619047616,0,0.1910640799529688,-0.04879016416943194,-0.04879016416943194,0.0,0.015364596023848875,0.02646340759542143
4,"[0, 8, 2, 2]",0,2,4,4,1-4,1-4,0.16666666666666666,1,0.4264403292181071,0.3133401690659806,0.040976422750042374,0.2723637463159382,-0.012297784467137456,-0.19861576826025856
4,"[1, 2, 2, 2]",0,5,1,1,1-4,1-4,0.047619047619047616,0,0.9206349206349206,0.004319661144516401,0.004319661144516401,0.0,-0.0006456286218190985,-0.0010382175677726441
4,"[1, 3, 1, 1]",0,2,2,1,1-4,1-4,0.09090909090909091,0,0.8610836627140976,-0.0410782493383873,-0.0410782493383873,0.0,0.008728269860813844,0.01609523429544586
