year,fips,rep_votes,dem_votes,acs_vintage,total_pop,hispanic,edu_total_25plus,hs_or_less
2016,51063,5293,2300,2016,15587,423,11413,5922
2016,51065,7025,5760,2016,26046,858,18500,6875
2016,51067,18569,7257,2016,56230,1512,40412,19404
2016,51069,26083,11932,2016,82321,6123,56274,24231
2016,51071,5910,1950,2016,16871,255,12051,6520
2016,51073,13096,5404,2016,37021,1159,26385,11415
2016,51075,8384,4889,2016,21979,540,16290,6066
2016,51077,5592,1407,2016,15180,444,11446,6980
2016,51079,5945,2924,2016,19085,986,13147,6433
2016,51081,1737,2558,2016,11698,451,8660,5658
2016,51083,9704,6897,2016,35305,676,25226,14176
2016,51085,39630,19382,2016,102199,2710,69493,23683
2016,51087,59857,93935,2016,321921,16853,220192,69902
2016,51089,15208,8198,2016,52209,2721,37910,20559
2016,51091,958,371,2016,2230,0,1847,1029
2016,51093,12204,7881,2016,36027,945,25624,10412
2016,51095,21306,19105,2016,71900,3802,51936,13328
2016,51097,2099,1468,2016,7140,221,5301,2951
2016,51099,7341,4007,2016,25260,1122,16483,5624
2016,51101,5975,2760,2016,16156,125,11247,5598
2016,51103,3523,2869,2016,11055,186,8694,3605
2016,51105,7543,1627,2016,24911,448,18465,10942
2016,51107,69949,100795,2016,362435,48207,230834,45533
2016,51109,10528,6212,2016,34350,876,24702,12910
2016,51111,3204,2227,2016,12450,525,9102,5441
2016,51113,4419,2203,2016,13122,291,9304,4656
2016,51115,3517,1563,2016,8848,89,6779,2862
2016,51117,8288,6285,2016,31209,818,22993,12152
2016,51119,3670,2108,2016,10728,63,8292,3634
2016,51121,19459,20021,2016,97227,2936,53800,16529
2016,51125,4154,3689,2016,14831,544,10854,5175
2016,51127,8118,3546,2016,20051,524,14373,5930
2016,51131,2686,3255,2016,12118,999,8831,4664
2016,51133,4302,2852,2016,12272,44,9634,4004
2016,51135,3712,2829,2016,15641,598,11010,6785
2016,51137,10521,5957,2016,34873,1468,24552,10916
2016,51139,7831,2514,2016,23759,437,17170,11140
2016,51141,6454,1768,2016,18180,497,13632,7580
2016,51143,21554,9199,2016,62392,1519,45313,24395
2016,51145,11885,4060,2016,28286,560,20402,8040
2016,51147,4101,4591,2016,23077,564,12968,6683
2016,51149,9157,6419,2016,37664,2746,25977,11552
2016,51153,71721,113144,2016,443630,97117,280543,90404
2016,51155,10322,4172,2016,34417,525,25510,12700
2016,51157,2539,1747,2016,7416,257,5589,2198
2016,51159,2213,1347,2016,8868,561,6679,4033
2016,51161,31408,17200,2016,93655,2517,66984,22869
2016,51163,6680,3508,2016,22450,351,16817,8604
2016,51165,25990,9366,2016,78427,4864,53298,28226
2016,51167,9521,2330,2016,27973,318,20317,11641
2016,51169,8247,1581,2016,22378,284,16512,9710
2016,51171,14094,5273,2016,42857,2871,30844,16655
2016,51173,9750,2665,2016,31513,614,22711,12669
2016,51175,5035,3595,2016,18291,251,13326,6930
2016,51177,34623,24207,2016,129181,11136,84467,35295
2016,51179,33868,27908,2016,139548,15614,87903,26011
2016,51181,1819,2272,2016,6731,24,4956,2306
2016,51183,2055,2879,2016,11733,316,9794,6563
2016,51185,15168,2895,2016,43367,385,31344,17509
2016,51187,11773,5169,2016,38807,1546,26608,13787
2016,51191,19320,5553,2016,54562,772,39783,19122
2016,51193,4448,3836,2016,17528,1070,12916,6459
2016,51195,12086,2701,2016,40074,493,27966,16080
2016,51197,10046,2770,2016,29171,321,21223,11661
2016,51199,18837,12999,2016,66919,3803,44447,11412
2016,51510,13285,57242,2016,151473,25359,115156,23643
2016,51520,4892,1835,2016,17340,343,12269,6180
2016,51530,1430,693,2016,6610,83,4129,2454
2016,51540,2960,17901,2016,45538,2295,28530,8929
2016,51550,54047,52627,2016,233194,12294,154583,53499
2016,51570,5681,2367,2016,17554,931,12254,5606
2016,51580,1349,914,2016,5650,71,3922,2220
2016,51590,7303,11059,2016,42360,1519,29166,14108
2016,51595,789,1530,2016,5565,181,3699,2199
2016,51600,3702,7367,2016,23620,3938,16617,4040
2016,51610,1324,5819,2016,13597,1349,9328,794
2016,51620,1421,2519,2016,8413,90,5766,2685
2016,51630,3744,6707,2016,27853,3015,16441,5547
2016,51640,1603,681,2016,6858,1197,4941,3019
2016,51650,17902,41312,2016,136789,7236,90364,33827
2016,51660,6262,10212,2016,51979,9452,25193,10350
2016,51670,3885,4724,2016,22332,1604,14820,8269
2016,51678,766,1514,2016,7036,294,2533,830
2016,51680,17982,14792,2016,78755,2630,44000,16422
2016,51683,5953,8423,2016,41149,14030,26230,11557
2016,51685,1733,3204,2016,15827,5781,10243,4599
2016,51690,2149,3533,2016,13551,638,9458,4741
2016,51700,25468,45618,2016,181606,15229,115809,44697
2016,51710,21552,57023,2016,245724,18244,150374,58604
2016,51720,1021,383,2016,3978,103,2800,1131
2016,51730,1451,12021,2016,31997,1439,22112,12014
2016,51735,5092,1601,2016,12068,284,8493,2566
2016,51740,12795,28497,2016,96071,3728,63473,28295
2016,51750,2638,2925,2016,17186,508,7481,2546
2016,51760,15581,81259,2016,216773,13729,146548,56815
2016,51770,14789,22286,2016,99329,5928,69292,32291
2016,51775,7226,4202,2016,25290,847,16975,6903
2016,51790,5133,5333,2016,24234,655,17330,7041
2016,51800,18006,23280,2016,87061,3265,57919,23180
2016,51810,98224,91032,2016,449733,34388,301104,87592
2016,51820,4801,3764,2016,21366,1547,14662,7123
2016,51830,1925,5206,2016,14988,1111,7318,1452
2016,51840,4790,5164,2016,27349,4509,18087,8041
2016,53001,3083,1299,2016,19100,11820,10473,6327
2016,53003,5741,3134,2016,22113,791,15737,6157
2016,53005,47194,26360,2016,187519,38146,120427,42083
2016,53007,18114,13032,2016,74761,20307,50144,23058
2016,53009,18794,17677,2016,72969,4274,54880,19170
2016,53011,92441,92757,2016,450893,39042,299896,100376
2016,53013,1497,526,2016,3971,270,2959,1065
2016,53015,24185,17908,2016,102854,8640,70866,30483
2016,53017,9603,4918,2016,40101,12247,26145,12475
2016,53019,2202,1098,2016,7639,316,5580,2459
2016,53021,13206,8886,2016,87810,45685,49890,26127
2016,53023,851,279,2016,2231,74,1649,582
2016,53025,18518,7810,2016,92530,37124,55417,28427
2016,53027,14067,12020,2016,71233,6864,50788,22931
2016,53029,18465,20960,2016,80113,5402,57535,16156
2016,53031,6037,12656,2016,30333,1045,24605,6786
2016,53033,216339,718322,2016,2079550,194189,1464776,344889
2016,53035,49018,63156,2016,257488,18375,176275,49887
2016,53037,10100,7489,2016,42785,3653,25606,8782
2016,53039,5789,4194,2016,20930,2520,15063,6200
2016,53041,21992,9654,2016,75724,7292,53024,23237
2016,53043,4108,1244,2016,10326,308,7481,2984
2016,53045,13677,11993,2016,61060,5465,44688,19818
2016,53047,9610,6298,2016,41299,7869,28657,13722
2016,53049,5360,4620,2016,20743,1855,15801,6961
2016,53051,4373,1934,2016,13001,455,9574,3956
2016,53053,146824,172538,2016,832896,84021,552099,205395
2016,53055,2688,7172,2016,16056,937,12947,2832
2016,53057,24736,26690,2016,120475,21310,83393,31441
2016,53059,2928,2232,2016,11316,668,8164,3110
2016,53061,128255,185227,2016,758649,72859,517950,167688
2016,53063,113435,93767,2016,485859,25143,326281,104592
2016,53065,15161,5767,2016,43744,1468,30980,13456
2016,53067,48624,68798,2016,266311,21856,184136,53383
2016,53069,1344,832,2016,4051,188,3072,1152
2016,53071,13651,9694,2016,59809,12508,39044,13199
2016,53073,40599,60340,2016,209729,18517,136697,44546
2016,53075,7403,8146,2016,47494,2681,22920,4779
2016,53077,41735,31291,2016,247681,118091,148605,82981
2016,54001,4527,1222,2016,16892,143,11405,7156
2016,54003,28244,12321,2016,110173,4285,74900,37768
2016,54005,6504,1790,2016,23645,134,16675,11889
2016,54007,3537,1321,2016,14463,186,10465,7335
2016,54009,6625,2568,2016,23473,198,16845,8398
2016,54011,19850,11447,2016,96623,1312,64310,28819
2016,54013,2035,456,2016,7482,83,5441,3750
2016,54015,2300,568,2016,9033,9,6350,4757
2016,54017,2358,362,2016,8363,26,5945,3777
2016,54019,10357,4290,2016,45192,458,32444,20321
2016,54021,1896,545,2016,8497,304,6020,3480
2016,54023,4346,512,2016,11770,135,8544,5568
2016,54025,9556,3765,2016,35580,493,26059,14865
2016,54027,6692,1580,2016,23455,289,16920,11779
2016,54029,8909,3262,2016,30024,397,22077,12236
2016,54031,4274,1155,2016,13942,576,10171,6788
2016,54033,18750,7694,2016,68775,1029,48789,24508
2016,54035,9020,2663,2016,29199,94,20621,11201
2016,54037,13204,9518,2016,55531,2902,37690,16373
2016,54039,43850,28263,2016,189636,2017,136129,67064
2016,54041,5274,1347,2016,16422,132,11833,7460
2016,54043,5307,1459,2016,21482,96,15076,9804
2016,54045,9897,2092,2016,35166,301,25308,16117
2016,54047,4629,1438,2016,20273,281,15029,12027
2016,54049,14668,6964,2016,56716,650,38917,19895
2016,54051,9666,2918,2016,32296,304,23340,13296
2016,54053,7654,2081,2016,27060,165,19476,12241
2016,54055,17404,4704,2016,61476,619,43366,24140
2016,54057,9070,2050,2016,27606,241,19334,11634
2016,54059,7911,1370,2016,25549,90,17988,12103
2016,54061,18432,14699,2016,102827,2096,62141,24089
2016,54063,4443,1111,2016,13496,155,9909,6788
2016,54065,5732,1573,2016,17514,245,12925,7506
2016,54067,7251,1840,2016,25743,135,18606,11580
2016,54069,11139,5493,2016,43257,459,30333,13033
2016,54071,2398,729,2016,7291,62,5462,3690
2016,54073,2358,621,2016,7612,132,5528,3430
2016,54075,2496,928,2016,8620,77,6535,4158
2016,54077,9538,2470,2016,33793,619,24754,16068
2016,54079,17788,5884,2016,56743,608,39868,18461
2016,54081,22048,6443,2016,78051,1152,55687,31054
2016,54083,7629,2735,2016,29287,239,21148,13398
2016,54085,3405,496,2016,10044,76,7229,4798
2016,54087,3781,1222,2016,14513,139,10339,6959
2016,54089,3455,1190,2016,13325,226,10162,5909
2016,54091,4733,1491,2016,16949,164,12271,6919
2016,54093,2565,751,2016,6922,45,5188,3256
2016,54095,2996,507,2016,9000,64,6541,3891
2016,54097,7005,1766,2016,24632,291,16620,10452
2016,54099,11152,3357,2016,41237,253,29149,17966
2016,54101,2302,556,2016,8820,9,6404,4620
2016,54103,4519,1359,2016,15997,77,11471,7436
2016,54105,1911,386,2016,5826,26,4144,2713
2016,54107,25434,8400,2016,86262,891,61176,29115
2016,54109,6547,1062,2016,22537,58,16061,11281
2016,55001,5983,3770,2016,20294,774,16147,8978
2016,55003,3302,4228,2016,15936,392,10791,4664
2016,55005,13606,7879,2016,45548,1059,32359,15786
2016,55007,4125,4954,2016,14987,243,11440,4057
2016,55009,67199,53364,2016,256621,20833,169787,67701
2016,55011,4049,2531,2016,13256,280,9515,4807
2016,55013,5412,2948,2016,15259,235,11609,5483
2016,55015,15348,9646,2016,49653,1949,33227,13167
2016,55017,17909,11886,2016,63355,972,44241,20209
2016,55019,8646,4227,2016,34486,1450,21713,13228
2016,55021,14160,13526,2016,56650,1704,39844,16842
2016,55023,3844,3425,2016,16415,197,11821,6117
2016,55025,71279,217526,2016,516818,32088,336861,77822
2016,55027,26643,13968,2016,88404,3965,63022,32563
2016,55029,8584,8026,2016,27669,762,21443,8336
2016,55031,9659,11345,2016,43705,623,30710,12072
2016,55033,11488,9026,2016,44348,771,27055,11306
2016,55035,23311,27294,2016,101907,2275,63664,21020
2016,55037,1897,666,2016,4474,46,3520,1599
2016,55039,31044,17391,2016,101968,4912,70475,32650
2016,55041,2788,1584,2016,9108,185,6497,3479
2016,55043,12349,10046,2016,51723,733,31846,15040
2016,55045,8693,9122,2016,37050,1100,25860,11809
2016,55047,6213,2701,2016,18881,864,13366,7145
2016,55049,4809,6669,2016,23751,393,16599,7085
2016,55051,2090,1273,2016,5850,61,4675,1931
2016,55053,4907,3821,2016,20566,634,14390,7780
2016,55055,23410,16561,2016,84538,5821,57118,25453
2016,55057,7123,4073,2016,26399,778,19185,10688
2016,55059,36025,35771,2016,167896,21080,110495,46768
2016,55061,6616,3623,2016,20459,512,14473,7282
2016,55063,26389,32406,2016,117538,2027,74268,23670
2016,55065,3977,3288,2016,16793,589,11340,5741
2016,55067,6436,3260,2016,19414,363,14242,7448
2016,55069,8400,5370,2016,28171,392,20650,10179
2016,55071,23193,14506,2016,80178,2856,57053,28301
2016,55073,39013,26477,2016,135367,3503,92748,41820
2016,55075,12995,6243,2016,41090,612,30114,15575
2016,55077,4714,2809,2016,15082,455,11241,6108
2016,55078,269,1003,2016,4457,254,2508,1321
2016,55079,125846,288797,2016,955306,136609,622645,255346
2016,55081,11352,7048,2016,45365,1825,30563,14851
2016,55083,13253,5884,2016,37475,618,27219,14580
2016,55085,12117,8104,2016,35604,483,27130,11184
2016,55087,49884,38087,2016,181799,7343,121672,48843
2016,55089,30430,20168,2016,87625,2327,60610,15508
2016,55091,2206,1345,2016,7349,114,5222,2684
2016,55093,11258,8382,2016,40881,759,25571,9977
2016,55095,13815,7570,2016,43483,782,30903,14305
2016,55097,17306,18521,2016,70551,2082,44811,17692
2016,55099,4562,2669,2016,13707,207,10604,5384
2016,55101,46611,42512,2016,194873,24266,132031,56263
2016,55103,4023,3577,2016,17642,382,12308,6401
2016,55105,31488,39343,2016,160986,13213,108352,51011
2016,55107,4564,2171,2016,14272,229,10277,5689
2016,55109,26220,17486,2016,86726,1891,57837,17974
2016,55111,14791,14692,2016,63317,3011,43941,20093
2016,55113,5185,3504,2016,16438,373,12099,5282
2016,55115,12742,6056,2016,41384,1041,29421,16000
2016,55117,32458,22956,2016,115269,6888,79871,36182
2016,55119,6589,2398,2016,20521,358,14225,8321
2016,55121,7364,5636,2016,29521,2074,20199,10081
2016,55123,6996,6352,2016,30442,463,20448,10206
2016,55125,8169,4770,2016,21373,430,16560,6410
2016,55127,28851,18706,2016,103021,11224,67197,27352
2016,55129,5404,3284,2016,15685,255,11776,5431
2016,55131,51729,20855,2016,133422,3966,93022,33967
2016,55133,142521,79200,2016,395377,17775,276229,78144
2016,55135,16189,8440,2016,51974,1497,37188,19415
2016,55137,7669,3792,2016,24238,1506,18131,10068
2016,55139,43448,37054,2016,169487,6510,113204,47402
2016,55141,21503,14232,2016,73621,1962,52074,24240
2016,56001,7602,6890,2016,37836,3492,20498,4297
2016,56003,4067,604,2016,11931,1057,8044,3242
2016,56005,15778,1324,2016,48473,4051,30492,13172
2016,56007,4409,1279,2016,15696,2770,10616,4709
2016,56009,5520,668,2016,14223,1094,9561,4554
2016,56011,3348,273,2016,7284,175,5111,1974
2016,56013,11167,4200,2016,40683,2758,27023,11094
2016,56015,4418,924,2016,13546,1425,9463,3602
2016,56017,1939,400,2016,4781,147,3622,1306
2016,56019,3477,638,2016,8572,183,6052,2319
2016,56021,24847,11573,2016,96459,13697,64359,21395
2016,56023,6779,1105,2016,18543,819,12259,4685
2016,56025,23552,6577,2016,80871,6630,54103,20274
2016,56027,1116,115,2016,2498,106,1764,684
2016,56029,11115,2535,2016,29083,1634,20371,6359
2016,56031,3437,719,2016,8740,683,6325,2657
2016,56033,10266,2927,2016,29924,1231,21042,6530
2016,56035,3409,644,2016,10032,784,6976,2944
2016,56037,12154,3231,2016,44812,7107,28407,12335
2016,56039,3921,7314,2016,22623,3433,16920,3457
2016,56041,6154,1202,2016,20893,1872,13039,6125
2016,56043,2911,532,2016,8351,1166,5836,2530
2016,56045,3033,299,2016,7175,72,5179,2139
2020,01001,19838,7503,2020,55639,1601,37860,16153
2020,01003,83544,24578,2020,218289,9947,155563,57095
2020,01005,5622,4816,2020,25026,1110,17797,10858
2020,01007,7525,1986,2020,22374,600,15987,10262
2020,01009,24711,2640,2020,57755,5362,39814,20813
2020,01011,1146,3446,2020,10173,824,6784,4509
2020,01013,5458,3965,2020,19726,290,13820,8311
2020,01015,35101,15216,2020,114324,4406,78967,38990
2020,01017,8753,6365,2020,33427,843,23771,12969
2020,01019,10583,1624,2020,26035,432,19143,10783
2020,01021,16085,3073,2020,44147,3423,30153,18555
2020,01023,4296,3127,2020,12755,69,9263,4949
2020,01025,7324,5755,2020,23866,140,16703,9846
2020,01027,5601,1267,2020,13285,410,9371,5507
2020,01029,6484,675,2020,14952,380,10538,5921
2020,01031,16899,5076,2020,52238,4011,35936,15034
2020,01033,19203,8343,2020,54957,1591,39077,20042
2020,01035,3442,2966,2020,12219,59,8826,5453
2020,01037,3631,1796,2020,10696,137,8281,4876
2020,01039,14586,2721,2020,37096,657,26366,13687
2020,01041,4864,1700,2020,13826,305,9684,5748
2020,01043,36880,4478,2020,83345,3676,58084,29049
2020,01045,14303,5170,2020,49293,3285,33522,15281
2020,01047,5524,12230,2020,38184,108,25611,13388
2020,01049,24767,4281,2020,71430,10530,48306,26424
2020,01051,30164,10367,2020,81526,2427,56633,25171
2020,01053,10869,4918,2020,36775,888,25703,16106
2020,01055,35528,11567,2020,102721,4187,72188,34695
2020,01057,7300,1395,2020,16406,89,11572,6763
2020,01059,10376,2086,2020,31587,5584,21071,12716
2020,01061,10848,1595,2020,26383,1075,18688,10150
2020,01063,875,3884,2020,8221,221,5768,3401
2020,01065,3192,4663,2020,14754,10,10023,5668
2020,01067,6607,2606,2020,17123,453,12214,6326
2020,01069,32618,12917,2020,105319,3551,72863,32532
2020,01071,19670,3717,2020,51765,1541,37102,20637
2020,01073,138843,181688,2020,658615,25757,450079,161197
2020,01075,6174,978,2020,13854,240,9810,5698
2020,01077,31721,11915,2020,92870,2562,64089,29654
2020,01079,12322,3562,2020,32969,745,23401,13781
2020,01081,42221,27860,2020,163461,6093,99315,31722
2020,01083,34640,13672,2020,96921,5840,67974,29953
2020,01085,1836,4972,2020,9936,40,6892,4067
2020,01087,1541,7108,2020,18437,80,11932,5613
2020,01089,102780,87286,2020,367686,18412,252546,70182
2020,01091,5343,5488,2020,19138,495,13025,6873
2020,01093,12205,1463,2020,29818,766,21297,11371
2020,01095,33191,5943,2020,96137,13596,64322,30714
2020,01097,101243,79474,2020,413977,11994,279795,129367
2020,01099,6147,4455,2020,21006,74,14691,9193
2020,01101,33311,64529,2020,226451,7997,150749,55965
2020,01103,39664,13234,2020,119352,10060,82684,39405
2020,01105,1339,3860,2020,9104,178,5723,3304
2020,01107,5594,4022,2020,20049,989,14386,8075
2020,01109,8042,5636,2020,33274,764,19310,8888
2020,01111,8559,2203,2020,22732,663,15993,8550
2020,01113,9864,11228,2020,57938,3268,39280,17449
2020,01115,36166,7744,2020,88929,2177,62328,30589
2020,01117,79700,33268,2020,216350,12354,147791,38761
2020,01119,1598,4648,2020,12595,146,7657,3774
2020,01121,22235,13138,2020,80244,1901,56121,28988
2020,01123,14963,5859,2020,40450,983,28797,14892
2020,01125,51117,37765,2020,208854,7966,130940,51613
2020,01127,26002,4834,2020,63802,1657,44630,23806
2020,01129,6564,2258,2020,16336,141,11148,6502
2020,01131,1833,4048,2020,10552,48,7060,4316
2020,01133,10195,974,2020,23712,743,17189,10359
2020,02013,4652,2666,2020,3389,296,2646,1431
2020,02016,3516,4274,2020,5708,789,4208,2134
2020,02020,2383,4881,2020,292090,27411,192345,57193
2020,04001,11442,23293,2020,71714,4751,45607,22694
2020,04003,35557,23732,2020,126442,44858,88371,31192
2020,04005,27052,44698,2020,142254,20441,84314,25922
2020,04007,18377,8943,2020,53846,10252,39740,16453
2020,04009,10749,4034,2020,38304,12683,24069,10840
2020,04011,2433,1182,2020,9465,4474,5721,2591
2020,04012,5129,2236,2020,21035,5825,16600,8733
2020,04013,995665,1040774,2020,4412779,1374312,2952370,1002787
2020,04015,78535,24831,2020,210998,35276,162227,77753
2020,04017,27657,23383,2020,110271,12881,71918,32622
2020,04019,207758,304981,2020,1038476,389875,699737,227040
2020,04021,107077,75106,2020,447559,136381,311415,134751
2020,04023,6194,13138,2020,46594,38792,29669,14727
2020,04025,91527,49602,2020,232396,34110,179549,61635
2020,04027,36534,32210,2020,211931,135779,134749,70167
2020,05001,4304,1818,2020,17761,598,12360,7048
2020,05003,5548,2125,2020,20000,1122,13605,8625
2020,05005,15836,4635,2020,41673,1010,32046,14845
2020,05007,73965,42249,2020,273510,45827,179425,70510
2020,05009,13652,3064,2020,37525,961,26282,12123
2020,05011,2335,1214,2020,10805,1662,7522,4473
2020,05013,1636,479,2020,5160,216,3773,2316
2020,05015,7424,4023,2020,28062,4237,19859,9857
2020,05017,1752,2260,2020,10433,599,7286,4346
2020,05019,4616,3438,2020,22341,1079,13034,5685
2020,05021,4086,962,2020,14710,325,10462,6058
2020,05023,10328,1988,2020,25063,606,18735,10155
2020,05025,2867,651,2020,8063,0,5743,3251
2020,05027,5500,2814,2020,23620,650,14605,8018
2020,05029,5694,2615,2020,20895,844,14569,7956
2020,05031,25558,11921,2020,109081,5604,70184,31034
2020,05033,18607,4959,2020,63118,5027,42644,21518
2020,05035,7333,8514,2020,48381,1311,30877,15626
2020,05037,4946,1772,2020,16576,341,11444,6737
2020,05039,1573,963,2020,7114,117,5012,2925
2020,05041,1921,2016,2020,11538,734,7722,5019
2020,05043,4349,2426,2020,18263,653,11636,5848
2020,05045,34421,18347,2020,124800,5192,77350,29850
